"Dependent Variable","Independent Variable","Confounding Variable(s)","Beta Estimate","Standard Error","Wald-Test Z-value","Wald-Test P-value","AIC","BIC"
"HMD_Turn","PrimaryRespiratory_Lag0","None",0.00894766491153581,0.00132750398836874,6.74021697104719,1.58150286475609e-11,2326.4662735555,2338.47767491282
"HMD_Turn","SecondaryRespiratory_Lag0","None",0.00631916691597402,0.00124083000539798,5.09269351037916,3.53012110801426e-07,2350.95249397663,2362.96322811126
"HMD_Turn","TotalTreatments_Lag0","None",0.00553526098639595,0.000728177948804422,7.60152239639247,2.92667107892881e-14,2319.46993579483,2331.48066992947
"HMD_Turn","TreatmentProportion_Lag0","None",14.1684330071158,2.05581570683334,6.89187895589145,5.50602166622926e-12,2330.23691729591,2342.24765143054
"HMD_Turn","WaterMedications_Lag0","None",0.674544142049787,0.137487697563021,4.90621454869147,9.28509565191031e-07,2365.8007213115,2377.81745245213
"HMD_Turn","ReHS_Lag0","None",-0.0173095119344365,0.00293573299030804,-5.8961465472445,3.72088540501272e-09,2194.48927074096,2206.35112148592
"HMD_Turn","WaterIntakeRMS_Lag0","None",-7.76250862527426e-05,5.76102109719447e-05,-1.34741888535254,0.177845361613429,1996.79615446183,2008.33660087015
"HMD_Turn","WaterIntakeHdRMS_Lag0","None",-0.421054643835421,0.0926519820691668,-4.54447529812254,5.50722648497335e-06,1976.61509051203,1988.15553692035
"HMD_Turn","WaterIntakeVC_Lag0","None",-0.000100624375849863,6.46840206497273e-05,-1.55562957959521,0.11979620072709,1569.41636122286,1580.6301302853
"HMD_Turn","WaterIntakeHdVC_Lag0","None",-0.462813766537045,0.101419544656926,-4.56335875005763,5.03416834672152e-06,1550.2728567727,1561.48662583514
"HMD_Turn","TempReHS_Lag0","None",-0.0081755499970505,0.00914762303623992,-0.893734904101493,0.371463745500657,2238.59573603311,2250.45398900772
"HMD_Turn","LowTempRMS_Lag0","None",0.0157393552657524,0.0115601620761179,1.36151683359772,0.173350417477514,2368.38111036775,2380.37441811868
"HMD_Turn","HiTempRMS_Lag0","None",-0.0195598825168157,0.00779648767166931,-2.50880695776534,0.0121139666123763,2363.92770486164,2375.92101261257
"HMD_Turn","TempRangeRMS_Lag0","None",-0.04619212213914,0.0107438932407088,-4.29938394809407,1.71273532443041e-05,2350.49462044037,2362.48792819129
"HMD_Turn","SetPointRMS_Lag0","None",0.0302283665831757,0.00756172079313342,3.99755127306806,6.40011307939269e-05,2353.55843233229,2365.54971954086
"HMD_Turn","LowTempSetPointDeviationRMS_Lag0","None",-0.0558083879514795,0.0122250928223272,-4.56506864713161,4.99330916935782e-06,2347.57444849539,2359.56573570396
"HMD_Turn","HiTempSetPointDeviationRMS_Lag0","None",-0.0344139141929411,0.0067846760390582,-5.07230028299453,3.93035537840695e-07,2341.49078072124,2353.48206792981
"HMD_Turn","LowTempVC_Lag0","None",0.0110643074594664,0.011160411795299,0.991388818119322,0.321495758200921,1900.76468655789,1912.39106109293
"HMD_Turn","AvgTempVC_Lag0","None",-0.000791558774266779,0.0122809727802765,-0.0644540777370698,0.948608671694026,1886.8510900496,1898.44485073517
"HMD_Turn","HiTempVC_Lag0","None",-0.015950142100944,0.00961420496912464,-1.65901831219189,0.0971121023262937,1898.99766430171,1910.62403883675
"HMD_Turn","TempRangeVC_Lag0","None",-0.0285740199942873,0.0105963213388788,-2.69659810046029,0.00700517603608343,1894.3173554591,1905.94372999414
"HMD_Turn","SetPointVC_Lag0","None",0.0542533977558005,0.0131556302065127,4.12396798208439,3.7240068381648e-05,1003.82655442425,1014.39207678346
"HMD_Turn","LowTempSetPointDeviationVC_Lag0","None",-0.0777022956067085,0.018924530870168,-4.10590339807027,4.02737775577527e-05,1002.60981974448,1013.17534210369
"HMD_Turn","AvgTempSetPointDeviationVC_Lag0","None",-0.0760606893171672,0.015504714700513,-4.90564907425548,9.31188839165525e-07,980.230765458947,990.740535079101
"HMD_Turn","HiTempSetPointDeviationVC_Lag0","None",-0.0492873754218253,0.0110238500111656,-4.47097659818522,7.78632191037988e-06,998.712928399967,1009.27845075918
"HMD_Turn","Days_Lag1","None",-0.00654016365622859,0.00119460862467835,-5.47473333200617,4.38170942472961e-08,2340.80705015688,2352.80640731588
"HMD_Turn","StdDays_Lag1","None",-0.321065148038937,0.0586448925579514,-5.47473333200617,4.38170942472954e-08,2340.80705015688,2352.80640731588
"HMD_Turn","Inventory_Lag1","None",0.000433170933524465,5.890401328635e-05,7.35384415012083,1.92586269307155e-13,2319.20233675507,2331.2010226605
"HMD_Turn","StdInventory_Lag1","None",0.380817513917605,0.0517848224878886,7.35384415012083,1.92586269307155e-13,2319.20233675507,2331.2010226605
"HMD_Turn","LogInventory_Lag1","None",0.782397454986457,0.11774704005247,6.64473140588338,3.03770508491161e-11,2319.98375189834,2331.98243780376
"HMD_Turn","StdLogInventory_Lag1","None",0.508088763548546,0.0764649061809592,6.64473140588338,3.03770508491161e-11,2319.98375189834,2331.98243780376
"HMD_Turn","Euth_Lag1","None",0.0887799227654728,0.0382952240372197,2.31830273872236,0.0204328736829643,2367.73284786936,2379.73153377479
"HMD_Turn","Dead_Lag1","None",0.382585608568467,0.0413173421634956,9.25968584945636,2.05034570275028e-20,2289.150479809,2301.14916571443
"HMD_Turn","TotalMortality_Lag1","None",0.196512322082014,0.0264744490072653,7.42271622076387,1.1474245308385e-13,2319.04128272004,2331.03996862547
"HMD_Turn","MortalityProportion_Lag1","None",197.309990951014,43.6103345342731,4.52438609008948,6.05710644871803e-06,2353.30920936932,2365.30789527475
"HMD_Turn","Penicillin_Lag1","None",0.014648503618054,0.00284659558161768,5.14597286409385,2.66137895312133e-07,2339.72216445576,2351.71614526744
"HMD_Turn","Dexamethasone_Lag1","None",0.00686962190257397,0.00165134993244292,4.16000374457968,3.18242376713389e-05,2347.49586454449,2359.48917229542
"HMD_Turn","Ceftiofur_Lag1","None",0.00484278892492819,0.00133170631110757,3.63652922910644,0.000276336299618229,2350.29368492423,2362.28766573591
"HMD_Turn","Enroflaxin_Lag1","None",0.00305539377289729,0.0025427415523901,1.20161397056862,0.229513126170851,2361.76837804396,2373.76235885563
"HMD_Turn","Tetracycline_Lag1","None",0.00736994115786941,0.00648423043169491,1.13659457903364,0.255707807298134,2361.97491918689,2373.96889999856
"HMD_Turn","Lincomycin_Lag1","None",-0.0206392245429988,0.00758703612284295,-2.7203277022576,0.00652172491561334,2354.15281765296,2366.14679846464
"HMD_Turn","OtherTreatments_Lag1","None",0.0166576374675034,0.00911959226275239,1.82657699901113,0.0677633943055291,2360.25648294596,2372.25046375764
"HMD_Turn","PrimaryRespiratory_Lag1","None",0.00476749777322703,0.00118537349912986,4.02193720099755,5.77214489946242e-05,2347.6497234076,2359.64370421928
"HMD_Turn","SecondaryRespiratory_Lag1","None",0.00579218230238366,0.00125327891128281,4.62162272917767,3.80749973627624e-06,2343.7557551071,2355.74906285802
"HMD_Turn","TotalTreatments_Lag1","None",0.0039782414907938,0.000733613979294356,5.42279946003805,5.86728052265123e-08,2336.07760721351,2348.07091496443
"HMD_Turn","TreatmentProportion_Lag1","None",10.1794767093232,2.10766583367016,4.8297393954512,1.36711859413919e-06,2341.4914980079,2353.48480575883
"HMD_Turn","WaterMedications_Lag1","None",0.59679320766199,0.139521827194066,4.27741823386452,1.89073371848345e-05,2355.69532662873,2367.69401253416
"HMD_Turn","ReHS_Lag1","None",-0.0167467685762799,0.00297792949995622,-5.62362828822043,1.86987781194406e-08,2171.55112483348,2183.39492165552
"HMD_Turn","WaterIntakeRMS_Lag1","None",-8.30419304409612e-05,5.81135444453007e-05,-1.42895999949073,0.153015730697956,1980.62558820068,1992.15163081872
"HMD_Turn","WaterIntakeHdRMS_Lag1","None",-0.469491456954449,0.0945188332591373,-4.96717363900662,6.79357548840363e-07,1956.35563389279,1967.88167651083
"HMD_Turn","WaterIntakeVC_Lag1","None",-9.75522670886612e-05,6.45365657514515e-05,-1.51158131754891,0.130640407379655,1575.36915407775,1586.56394671817
"HMD_Turn","WaterIntakeHdVC_Lag1","None",-0.497595362021079,0.101507096945846,-4.90207460357718,9.48298069624815e-07,1552.68912420747,1563.88391684789
"HMD_Turn","TempReHS_Lag1","None",-0.00115218545016889,0.00915899325375822,-0.125798263875357,0.899891616083572,2198.65584233227,2210.49528185412
"HMD_Turn","LowTempRMS_Lag1","None",0.0145599488475493,0.0115709884418265,1.2583150454907,0.208277842050239,2358.20510007345,2370.18286458006
"HMD_Turn","HiTempRMS_Lag1","None",-0.0156038260037576,0.00780004108843448,-2.00047997527785,0.0454484601085562,2355.78393346696,2367.76169797358
"HMD_Turn","TempRangeRMS_Lag1","None",-0.0378234902575447,0.0105656292303559,-3.5798615901526,0.000343776248299438,2346.29096745303,2358.26873195965
"HMD_Turn","SetPointRMS_Lag1","None",0.0336632807001747,0.00756046899492703,4.45253868811079,8.48609438593732e-06,2339.29427158994,2351.26999978211
"HMD_Turn","LowTempSetPointDeviationRMS_Lag1","None",-0.0662487671843133,0.0123951038569361,-5.34475289186396,9.05404859584671e-08,2328.74759690073,2340.7233250929
"HMD_Turn","HiTempSetPointDeviationRMS_Lag1","None",-0.0342146874630992,0.00678873075695793,-5.03992405767923,4.65716611088449e-07,2331.41014759031,2343.38587578248
"HMD_Turn","LowTempVC_Lag1","None",0.010891445178233,0.0112591510381509,0.967341599853138,0.333373294163819,1874.78359998732,1886.38965327458
"HMD_Turn","AvgTempVC_Lag1","None",0.00283302699908146,0.012429319903568,0.227930974587611,0.81969990220703,1860.8284119083,1872.40151552116
"HMD_Turn","HiTempVC_Lag1","None",-0.0121926223979989,0.00970947276140555,-1.25574505409435,0.209208418622413,1874.14876909477,1885.75482238203
"HMD_Turn","TempRangeVC_Lag1","None",-0.0237239450937061,0.0106061606462792,-2.23680801044899,0.0252988907820473,1870.63257182843,1882.23862511569
"HMD_Turn","SetPointVC_Lag1","None",0.0614080181119091,0.0131553619843347,4.66790789831805,3.04282237399211e-06,995.764069219498,1006.3102544115
"HMD_Turn","LowTempSetPointDeviationVC_Lag1","None",-0.0771389596080298,0.0188906169335107,-4.08345369976723,4.43712731207847e-05,999.487806461774,1010.03399165377
"HMD_Turn","AvgTempSetPointDeviationVC_Lag1","None",-0.0726383817441114,0.015368522692911,-4.72643878631334,2.28491629540941e-06,978.879758800046,989.36964189272
"HMD_Turn","HiTempSetPointDeviationVC_Lag1","None",-0.0453381386270001,0.0108819282462379,-4.16636993013387,3.09488341567429e-05,998.433926462566,1008.98011165457
"HMD_Turn","Days_Lag2","None",-0.00688439030780857,0.00120836139677375,-5.69729414245561,1.21723818701842e-08,2326.68644045088,2338.66827137707
"HMD_Turn","StdDays_Lag2","None",-0.337963682488181,0.0593200340438302,-5.69729414245561,1.21723818701841e-08,2326.68644045088,2338.66827137707
"HMD_Turn","Inventory_Lag2","None",0.000449430345355554,5.9248363865098e-05,7.58553175204732,3.31126216752986e-14,2304.18215716929,2316.16263354073
"HMD_Turn","StdInventory_Lag2","None",0.395111798949378,0.052087554553145,7.58553175204732,3.31126216752986e-14,2304.18215716929,2316.16263354073
"HMD_Turn","LogInventory_Lag2","None",0.813973111992529,0.119868328268052,6.79056030690862,1.1169887249807e-11,2306.69233712731,2318.67281349875
"HMD_Turn","StdLogInventory_Lag2","None",0.528593989408113,0.0778424703584959,6.79056030690862,1.11698872498066e-11,2306.69233712731,2318.67281349875
"HMD_Turn","Euth_Lag2","None",0.104375526963391,0.0375816001267579,2.77730396287932,0.00548118932328259,2354.0242158247,2366.00469219614
"HMD_Turn","Dead_Lag2","None",0.292140123750355,0.0411157513040874,7.10530914514293,1.20053503677685e-12,2313.59792912017,2325.57840549161
"HMD_Turn","TotalMortality_Lag2","None",0.167240138099081,0.0263949492508204,6.3360659082867,2.35705992662512e-10,2322.82646057665,2334.80693694809
"HMD_Turn","MortalityProportion_Lag2","None",163.535543911299,43.712417573877,3.74116905419182,0.000183166257093439,2348.10421352738,2360.08468989882
"HMD_Turn","Penicillin_Lag2","None",0.0146321564533255,0.00284649497025368,5.14041184201407,2.74136924077185e-07,2328.45341722723,2340.42982442128
"HMD_Turn","Dexamethasone_Lag2","None",0.00587737785615578,0.00168489913053436,3.48826689363404,0.000486162531632278,2340.70758975048,2352.68331794266
"HMD_Turn","Ceftiofur_Lag2","None",0.00506295419115049,0.00134087564528254,3.77585662694592,0.000159458697025079,2337.75003784029,2349.72644503433
"HMD_Turn","Enroflaxin_Lag2","None",0.00197710868775737,0.00261617290843053,0.755725541452633,0.449813767121621,2351.28239380232,2363.25880099636
"HMD_Turn","Tetracycline_Lag2","None",0.00401841564343613,0.00699499121385629,0.574470434712785,0.565649501766393,2351.52556773326,2363.5019749273
"HMD_Turn","Lincomycin_Lag2","None",-0.0309909722207223,0.0086479760499983,-3.58360985756064,0.000338878139546643,2334.70024635498,2346.67665354902
"HMD_Turn","OtherTreatments_Lag2","None",0.0311571018522182,0.00902910807671658,3.45073971731086,0.000559052442853388,2340.16576797184,2352.14217516588
"HMD_Turn","PrimaryRespiratory_Lag2","None",0.00461033525444238,0.00118259398203593,3.89849375565511,9.67928963610898e-05,2337.37737412228,2349.35378131632
"HMD_Turn","SecondaryRespiratory_Lag2","None",0.00496351387978639,0.00127771288060289,3.88468642301262,0.000102462047347361,2337.99302509837,2349.96875329054
"HMD_Turn","TotalTreatments_Lag2","None",0.00373830291994393,0.000736854037063076,5.07332895242579,3.90915863686939e-07,2328.16584039962,2340.14156859179
"HMD_Turn","TreatmentProportion_Lag2","None",8.65409503517903,2.14148403212419,4.04116720244457,5.31858189954633e-05,2336.53787315185,2348.51360134402
"HMD_Turn","WaterMedications_Lag2","None",0.496510940408425,0.142329893656741,3.48845156595049,0.000485826830298784,2349.62570032718,2361.60617669862
"HMD_Turn","ReHS_Lag2","None",-0.0154667114110262,0.00303465346655674,-5.09669772231866,3.45629547139451e-07,2154.25119742871,2166.07604367166
"HMD_Turn","WaterIntakeRMS_Lag2","None",-9.49528350909646e-05,5.846462252111e-05,-1.62410755421674,0.104352856014944,1974.19674559711,1985.7074232228
"HMD_Turn","WaterIntakeHdRMS_Lag2","None",-0.481959538319908,0.0951185869304077,-5.06693332894577,4.04275799261747e-07,1949.52348402182,1961.03416164751
"HMD_Turn","WaterIntakeVC_Lag2","None",-9.18269194941843e-05,6.51734038356788e-05,-1.40896307527081,0.158846086820047,1554.12816803475,1565.29974567821
"HMD_Turn","WaterIntakeHdVC_Lag2","None",-0.517265570519086,0.102523089017843,-5.04535686033674,4.52675679541012e-07,1529.59119815239,1540.76277579585
"HMD_Turn","TempReHS_Lag2","None",0.000216329608687638,0.00928954234626118,0.0232874344746063,0.981420994833853,2176.28292853804,2188.10337595223
"HMD_Turn","LowTempRMS_Lag2","None",0.0147270954099487,0.0116021378388529,1.26934325505348,0.204318665312178,2339.76654876059,2351.72728029082
"HMD_Turn","HiTempRMS_Lag2","None",-0.0188763103113945,0.00784492811890941,-2.40618014917116,0.0161203132253527,2335.57873753976,2347.53946906998
"HMD_Turn","TempRangeRMS_Lag2","None",-0.0441949578029566,0.0107769420715255,-4.10088107643515,4.11580049212978e-05,2323.47888159596,2335.43961312618
"HMD_Turn","SetPointRMS_Lag2","None",0.0355005955066617,0.00758137439894057,4.68260682543558,2.8324948875426e-06,2318.79010042799,2330.74877821851
"HMD_Turn","LowTempSetPointDeviationRMS_Lag2","None",-0.0711860609094183,0.0125257543827411,-5.68317553851316,1.3221643697889e-08,2306.22715667209,2318.18583446261
"HMD_Turn","HiTempSetPointDeviationRMS_Lag2","None",-0.0384292290283742,0.00693697986863921,-5.53976366604516,3.02880111160448e-08,2306.85725885858,2318.81593664911
"HMD_Turn","LowTempVC_Lag2","None",0.0078941707421156,0.0111483107245178,0.708104657036014,0.478880267813439,1886.77317893206,1898.35705084593
"HMD_Turn","AvgTempVC_Lag2","None",0.00310690204989295,0.012377292051463,0.251016299605349,0.801801507295931,1872.10493759383,1883.6554892868
"HMD_Turn","HiTempVC_Lag2","None",-0.00776008901219842,0.00966691347188711,-0.802747333444741,0.422120788538573,1886.6330523863,1898.21692430017
"HMD_Turn","TempRangeVC_Lag2","None",-0.0157854781789508,0.0104420326207292,-1.51172465671233,0.130603923341069,1884.96644429071,1896.55031620458
"HMD_Turn","SetPointVC_Lag2","None",0.0655342812186539,0.0131952984142944,4.96648724121774,6.81765363142502e-07,985.409245551197,995.93590478615
"HMD_Turn","LowTempSetPointDeviationVC_Lag2","None",-0.0840950479577872,0.0191145122914559,-4.39953929640033,1.084809329649e-05,989.004731648099,999.531390883053
"HMD_Turn","AvgTempSetPointDeviationVC_Lag2","None",-0.0793890508224974,0.0156472286523535,-5.07368126243598,3.90192433683338e-07,967.286132598671,977.755929439301
"HMD_Turn","HiTempSetPointDeviationVC_Lag2","None",-0.047134725302394,0.0109797313161955,-4.29288513033724,1.76366262411503e-05,989.721364301166,1000.24802353612
"HMD_Turn","Days_Lag3","None",-0.00715422546972582,0.00122228827046165,-5.85314090187882,4.823751172552e-09,2309.59814301428,2321.56229276445
"HMD_Turn","StdDays_Lag3","None",-0.351210241865111,0.0600037224035347,-5.85314090187882,4.82375117255211e-09,2309.59814301428,2321.56229276445
"HMD_Turn","Inventory_Lag3","None",0.000450706458471763,5.96542052225678e-05,7.55531746320637,4.17839438640722e-14,2289.38270267563,2301.34480219496
"HMD_Turn","StdInventory_Lag3","None",0.396233679913178,0.0524443455675815,7.55531746320636,4.17839438640725e-14,2289.38270267563,2301.34480219496
"HMD_Turn","LogInventory_Lag3","None",0.816191386220888,0.12126488649065,6.73064899362947,1.68907987893072e-11,2293.07546403945,2305.03756355878
"HMD_Turn","StdLogInventory_Lag3","None",0.530034536284531,0.0787493950117154,6.73064899362946,1.68907987893078e-11,2293.07546403945,2305.03756355878
"HMD_Turn","Euth_Lag3","None",0.0983683500308152,0.0378640273890332,2.59793679684761,0.00937857545878,2339.56781076223,2351.52991028156
"HMD_Turn","Dead_Lag3","None",0.335959533155011,0.041470977191636,8.10107588259986,5.4475256901739e-16,2282.91920302991,2294.88130254924
"HMD_Turn","TotalMortality_Lag3","None",0.18131689958802,0.0265182706663975,6.83743302378218,8.06247609181814e-12,2300.68237107514,2312.64447059448
"HMD_Turn","MortalityProportion_Lag3","None",191.764754969732,44.5169477455901,4.30767976424728,1.64976003343657e-05,2328.17166578265,2340.13376530198
"HMD_Turn","Penicillin_Lag3","None",0.0133535639389909,0.00288447599406701,4.62945920384066,3.66621943791647e-06,2317.82721759199,2329.78589538251
"HMD_Turn","Dexamethasone_Lag3","None",0.00592172816783621,0.0016822520336894,3.52011948818934,0.000431352427111149,2325.48857710638,2337.44656984809
"HMD_Turn","Ceftiofur_Lag3","None",0.00458330003415943,0.00132259750151462,3.4653778106421,0.00052948707077647,2325.33425944446,2337.29293723498
"HMD_Turn","Enroflaxin_Lag3","None",0.00353895060041971,0.00250463349224246,1.41296146177906,0.15766705577537,2334.94291432537,2346.90159211589
"HMD_Turn","Tetracycline_Lag3","None",0.0106746051472167,0.00632865430423192,1.68671010203207,0.0916591086642027,2334.26296299405,2346.22164078458
"HMD_Turn","Lincomycin_Lag3","None",-0.0268298270013049,0.008190124524332,-3.27587534494699,0.00105335041949359,2323.03238998881,2334.99106777934
"HMD_Turn","OtherTreatments_Lag3","None",0.0134518961521676,0.00943486553565629,1.42576447977241,0.153936337138037,2335.05253638901,2347.01121417954
"HMD_Turn","PrimaryRespiratory_Lag3","None",0.00477650121975801,0.00118578544848428,4.02813276707312,5.62215934289836e-05,2321.24794740501,2333.20662519554
"HMD_Turn","SecondaryRespiratory_Lag3","None",0.00482665677022375,0.00128237426138302,3.76384407857522,0.000167321233969778,2323.78623655577,2335.74422929748
"HMD_Turn","TotalTreatments_Lag3","None",0.00363768310441927,0.000738667386336432,4.92465644443987,8.45086956669143e-07,2314.50868851822,2326.46668125993
"HMD_Turn","TreatmentProportion_Lag3","None",8.48813956353012,2.14630988503301,3.95475957256731,7.66116548325661e-05,2322.14073280897,2334.09872555068
"HMD_Turn","WaterMedications_Lag3","None",0.502581154163943,0.142523866787754,3.52629468657614,0.000421417773804779,2334.06107095913,2346.02317047846
"HMD_Turn","ReHS_Lag3","None",-0.0138465278706849,0.00309710211113411,-4.47080121152819,7.79271062540269e-06,2140.94992674912,2152.75564113168
"HMD_Turn","WaterIntakeRMS_Lag3","None",-0.000124876267990418,5.91761201749137e-05,-2.11024764079339,0.0348370309483189,1956.08914556636,1967.58433924374
"HMD_Turn","WaterIntakeHdRMS_Lag3","None",-0.531504359654224,0.0966930046297562,-5.49682328819327,3.86693847747658e-08,1928.26763470026,1939.76282837765
"HMD_Turn","WaterIntakeVC_Lag3","None",-0.000125121644756054,6.59502560988434e-05,-1.89721241671188,0.0577999087299809,1534.68534327194,1545.83343328269
"HMD_Turn","WaterIntakeHdVC_Lag3","None",-0.534604417933567,0.103328273863761,-5.17384446621498,2.29325741523036e-07,1510.3241339809,1521.47222399165
"HMD_Turn","TempReHS_Lag3","None",-0.00524152306824736,0.00939091612680932,-0.558148214452027,0.57674317943794,2160.95253345742,2172.75380668346
"HMD_Turn","LowTempRMS_Lag3","None",0.0189386282225439,0.0116331924296666,1.62798202961443,0.103528696255132,2323.98422356732,2335.92777581308
"HMD_Turn","HiTempRMS_Lag3","None",-0.0141098774951884,0.00786784508435739,-1.79335985189149,0.0729154028439261,2323.42234298803,2335.36589523379
"HMD_Turn","TempRangeRMS_Lag3","None",-0.0391197061119442,0.0107189357022938,-3.6495886530575,0.000262660580664567,2312.58511976751,2324.52867201327
"HMD_Turn","SetPointRMS_Lag3","None",0.0372012319506837,0.00760399529539284,4.89232706038408,9.96506671563125e-07,2298.37275445275,2310.31423523277
"HMD_Turn","LowTempSetPointDeviationRMS_Lag3","None",-0.0723492196084786,0.0125891917632518,-5.74693125413086,9.0877655480606e-09,2286.98799587846,2298.92947665847
"HMD_Turn","HiTempSetPointDeviationRMS_Lag3","None",-0.0369743235250579,0.00693766374737357,-5.32950642628874,9.84800360359757e-08,2291.08882055667,2303.03030133668
"HMD_Turn","LowTempVC_Lag3","None",0.0050766334192421,0.0112170289382814,0.452582715724,0.650849247105419,1856.77714454922,1868.33858632145
"HMD_Turn","AvgTempVC_Lag3","None",0.000496266600022834,0.0125007781450754,0.0396988566842403,0.968333213193738,1838.1793893823,1849.70713195794
"HMD_Turn","HiTempVC_Lag3","None",-0.0119242618975123,0.00977100617382623,-1.22037195406284,0.222323904190992,1855.49180928173,1867.05325105397
"HMD_Turn","TempRangeVC_Lag3","None",-0.0181632274654173,0.0105755509648601,-1.71747339933107,0.0858927106810179,1853.99285742386,1865.55429919609
"HMD_Turn","SetPointVC_Lag3","None",0.0693592201190006,0.0132413812324429,5.23806534238757,1.6226861545311e-07,975.134026527085,985.640967292454
"HMD_Turn","LowTempSetPointDeviationVC_Lag3","None",-0.0966381440333582,0.0194986076072573,-4.95615615124178,7.19014379089363e-07,975.561897775659,986.068838541028
"HMD_Turn","AvgTempSetPointDeviationVC_Lag3","None",-0.0913995656474233,0.0161844557798891,-5.64736725722942,1.62923544077695e-08,948.030036147917,958.479542959453
"HMD_Turn","HiTempSetPointDeviationVC_Lag3","None",-0.0581829239902396,0.0113923702953896,-5.10718335882968,3.2699640933621e-07,973.141387374068,983.648328139437
"HMD_Turn","Days_Lag4","None",-0.0073458021429473,0.00123596290010227,-5.94338401447119,2.79197324140216e-09,2289.65790612129,2301.60421698817
"HMD_Turn","StdDays_Lag4","None",-0.360614990153036,0.0606750277745803,-5.94338401447119,2.7919732414022e-09,2289.65790612129,2301.60421698817
"HMD_Turn","Inventory_Lag4","None",0.000458271997389993,6.00820068198305e-05,7.62744158603465,2.39458249760928e-14,2269.62881907647,2281.57306133431
"HMD_Turn","StdInventory_Lag4","None",0.402884841150718,0.0528204426879355,7.62744158603464,2.39458249760931e-14,2269.62881907647,2281.57306133431
"HMD_Turn","LogInventory_Lag4","None",0.853309240012701,0.123603619879591,6.90359425431034,5.07029875164214e-12,2271.82705720586,2283.7712994637
"HMD_Turn","StdLogInventory_Lag4","None",0.554138863718705,0.0802681680448881,6.90359425431033,5.07029875164258e-12,2271.82705720586,2283.7712994637
"HMD_Turn","Euth_Lag4","None",0.164172374059925,0.0367475152191832,4.46757755131761,7.9110336028822e-06,2308.00621270772,2319.94976495348
"HMD_Turn","Dead_Lag4","None",0.249354179424864,0.041686283472415,5.98168410935144,2.20842249233226e-09,2293.45995960813,2305.40351185389
"HMD_Turn","TotalMortality_Lag4","None",0.179625504159485,0.0265546385825416,6.76437390029405,1.33886910912716e-11,2282.68043309747,2294.62398534323
